Time,Wavelength,LogTOTAL,LogSTELLA,LogNEBUL
.60122E+07,93000.00,33.90952,33.90952,-14.99784
.60122E+07,93400.00,33.90210,33.90210,-14.99784
.60122E+07,93800.00,33.89481,33.89481,-14.99784
.60122E+07,94200.00,33.88747,33.88747,-14.99784
.60122E+07,94600.00,33.88029,33.88029,-14.99784
.60122E+07,95000.00,33.87310,33.87310,-14.99784
.60122E+07,95400.00,33.86593,33.86593,-14.99784
.60122E+07,95800.00,33.85888,33.85888,-14.99784
.60122E+07,96200.00,33.85162,33.85162,-14.99784
.60122E+07,96600.00,33.84482,33.84482,-14.99784
.60122E+07,97000.00,33.83775,33.83775,-14.99784
.60122E+07,97400.00,33.83002,33.83002,-14.99784
.60122E+07,97800.00,33.82334,33.82334,-14.99784
.60122E+07,98200.00,33.81628,33.81628,-14.99784
.60122E+07,98600.00,33.80941,33.80941,-14.99784
.60122E+07,99000.00,33.80254,33.80254,-14.99784
.60122E+07,99400.00,33.79535,33.79535,-14.99784
.60122E+07,99800.00,33.78851,33.78851,-14.99784
.60122E+07,100200.00,33.78161,33.78161,-14.99784
.60122E+07,200000.00,32.58439,32.58439,-14.99796
.60122E+07,400000.00,31.38495,31.38495,-14.99818
.60122E+07,600000.00,30.66381,30.66381,-14.99841
.60122E+07,800000.00,30.16645,30.16645,-14.99864
.60122E+07,1000000.00,29.77132,29.77132,-14.99886
.60122E+07,1200000.00,29.46124,29.46124,-14.99909
.60122E+07,1400000.00,29.20597,29.20597,-14.99932
.60122E+07,1600000.00,28.99326,28.99326,-14.99955
.91259E+07,91.00,-15.00000,-15.00000,-15.00000
.91259E+07,94.00,-15.00000,-15.00000,-15.00000
.91259E+07,96.00,-15.00000,-15.00000,-15.00000
.91259E+07,98.00,-15.00000,-15.00000,-15.00000
.91259E+07,100.00,-15.00000,-15.00000,-15.00000
.91259E+07,102.00,-15.00000,-15.00000,-15.00000
.91259E+07,104.00,-15.00000,-15.00000,-15.00000
.91259E+07,106.00,-15.00000,-15.00000,-15.00000
.91259E+07,108.00,-15.00000,-15.00000,-15.00000
.91259E+07,110.00,-15.00000,-15.00000,-15.00000
.91259E+07,114.00,-15.00000,-15.00000,-15.00000
.91259E+07,118.00,-15.00000,-15.00000,-15.00000
.91259E+07,121.00,-15.00000,-15.00000,-15.00000
.91259E+07,125.00,-15.00000,-15.00000,-15.00000
.91259E+07,127.00,-15.00000,-15.00000,-15.00000
.91259E+07,128.00,-15.00000,-15.00000,-15.00000
.91259E+07,131.00,-15.00000,-15.00000,-15.00000
.91259E+07,132.00,-15.00000,-15.00000,-15.00000
.91259E+07,134.00,-15.00000,-15.00000,-15.00000
.91259E+07,137.00,-15.00000,-15.00000,-15.00000
.91259E+07,140.00,-15.00000,-15.00000,-15.00000
.91259E+07,143.00,-15.00000,-15.00000,-15.00000
.91259E+07,147.00,-15.00000,-15.00000,-15.00000
.91259E+07,151.00,-15.00000,-15.00000,-15.00000
.91259E+07,155.00,-15.00000,-15.00000,-15.00000
.91259E+07,159.00,-15.00000,-15.00000,-15.00000
.91259E+07,162.00,-15.00000,-15.00000,-15.00000
.91259E+07,166.00,-15.00000,-15.00000,-15.00000
.91259E+07,170.00,-15.00000,-15.00000,-15.00000
.91259E+07,173.00,-15.00000,-15.00000,-15.00000
.91259E+07,177.00,-15.00000,-15.00000,-15.00000
.91259E+07,180.00,-15.00000,-15.00000,-15.00000
.91259E+07,182.00,-15.00000,-15.00000,-15.00000
.91259E+07,186.00,-15.00000,-15.00000,-15.00000
.91259E+07,191.00,-15.00000,-15.00000,-15.00000
.91259E+07,194.00,-15.00000,-15.00000,-15.00000
.91259E+07,198.00,-15.00000,-15.00000,-15.00000
.91259E+07,202.00,-15.00000,-15.00000,-15.00000
.91259E+07,205.00,-15.00000,-15.00000,-15.00000
.91259E+07,210.00,-15.00000,-15.00000,-15.00000
.91259E+07,216.00,-15.00000,-15.00000,-15.00000
.91259E+07,220.00,-15.00000,-15.00000,-15.00000
.91259E+07,223.00,-15.00000,-15.00000,-15.00000
.91259E+07,227.00,-15.00000,-15.00000,-15.00000
.91259E+07,230.00,27.10272,27.10272,-15.00000
.91259E+07,234.00,27.44818,27.44818,-15.00000
.91259E+07,240.00,27.75769,27.75769,-15.00000
.91259E+07,246.00,28.09332,28.09332,-15.00000
.91259E+07,252.00,28.38310,28.38310,-15.00000
.91259E+07,257.00,28.56198,28.56198,-15.00000
.91259E+07,260.00,28.78094,28.78094,-15.00000
.91259E+07,264.00,28.97014,28.97014,-15.00000
.91259E+07,269.00,29.17292,29.17292,-15.00000
.91259E+07,274.00,29.37766,29.37766,-15.00000
.91259E+07,279.00,29.56728,29.56728,-15.00000
.91259E+07,284.00,29.85287,29.85287,-15.00000
.91259E+07,290.00,30.06858,30.06858,-15.00000
.91259E+07,296.00,30.27208,30.27208,-15.00000
.91259E+07,301.00,30.43048,30.43048,-15.00000
.91259E+07,308.00,30.68961,30.68961,-15.00000
.91259E+07,318.00,31.04823,31.04823,-15.00000
.91259E+07,328.00,31.31586,31.31586,-15.00000
.91259E+07,338.00,31.60521,31.60521,-15.00000
.91259E+07,348.00,31.86222,31.86222,-15.00000
.91259E+07,357.00,32.48226,32.48226,-15.00000
.91259E+07,366.00,32.81014,32.81014,-15.00000
.91259E+07,375.00,32.95656,32.95656,-15.00000
.91259E+07,385.00,33.16379,33.16379,-15.00000
.91259E+07,395.00,33.47810,33.47810,-15.00000
.91259E+07,405.00,33.62514,33.62514,-15.00000
.91259E+07,414.00,33.79002,33.79002,-15.00000
.91259E+07,422.00,33.89617,33.89617,-15.00000
.91259E+07,430.00,34.02477,34.02477,-15.00000
.91259E+07,441.00,34.17596,34.17596,-15.00000
.91259E+07,451.00,34.28002,34.28002,-15.00000
.91259E+07,460.00,34.37212,34.37212,-15.00000
.91259E+07,470.00,34.50124,34.50124,-15.00000
.91259E+07,480.00,34.61493,34.61493,-15.00000
.91259E+07,490.00,34.72260,34.72260,-15.00000
.91259E+07,500.00,34.82099,34.82099,-15.00000
.91259E+07,506.00,35.45356,35.45356,-15.00000
.91259E+07,512.00,36.27585,36.27585,-15.00000
.91259E+07,520.00,36.28819,36.28819,-15.00000
.91259E+07,530.00,36.30209,36.30209,-15.00000
.91259E+07,540.00,36.26411,36.26411,-15.00000
.91259E+07,550.00,36.45907,36.45907,-15.00000
.91259E+07,560.00,36.54061,36.54061,-15.00000
.91259E+07,570.00,36.58749,36.58749,-15.00000
.91259E+07,580.00,36.55054,36.55054,-15.00000
.91259E+07,590.00,36.64780,36.64780,-15.00000
.91259E+07,600.00,36.64825,36.64825,-15.00000
.91259E+07,610.00,36.73162,36.73162,-15.00000
.91259E+07,620.00,36.78434,36.78434,-15.00000
.91259E+07,630.00,36.81226,36.81226,-15.00000
.91259E+07,640.00,36.80536,36.80536,-15.00000
.91259E+07,650.00,36.86054,36.86054,-15.00000
.91259E+07,658.00,36.87870,36.87870,-15.00000
.91259E+07,665.00,36.90003,36.90003,-15.00000
.91259E+07,675.00,36.89501,36.89501,-15.00000
.91259E+07,685.00,36.87145,36.87145,-15.00000
.91259E+07,695.00,36.98857,36.98857,-15.00000
.91259E+07,705.00,36.94127,36.94127,-15.00000
.91259E+07,716.00,37.03122,37.03122,-15.00000
.91259E+07,726.00,37.03736,37.03736,-15.00000
.91259E+07,735.00,37.04443,37.04443,-15.00000
.91259E+07,745.00,37.09241,37.09241,-15.00000
.91259E+07,755.00,37.10944,37.10944,-15.00000
.91259E+07,765.00,37.12529,37.12529,-15.00000
.91259E+07,775.00,37.15456,37.15456,-15.00000
.91259E+07,785.00,37.18112,37.18112,-15.00000
.91259E+07,795.00,37.18862,37.18862,-15.00000
.91259E+07,805.00,37.19609,37.19609,-15.00000
.91259E+07,815.00,37.19975,37.19975,-15.00000
.91259E+07,825.00,37.23386,37.23386,-15.00000
.91259E+07,835.00,37.12013,37.12013,-15.00000
.91259E+07,845.00,37.23479,37.23479,-15.00000
.91259E+07,855.00,37.23769,37.23769,-15.00000
.91259E+07,865.00,37.26136,37.26136,-15.00000
.91259E+07,875.00,37.28323,37.28323,-15.00000
.91259E+07,885.00,37.31208,37.31208,-15.00000
.91259E+07,895.00,37.32652,37.32652,-15.00000
.91259E+07,905.00,37.32069,37.32069,-15.00000
.91259E+07,915.00,37.49025,37.49025,-14.99132
.91259E+07,925.00,38.30261,38.30261,-14.95088
.91259E+07,935.00,38.58242,38.58242,-14.91389
.91259E+07,945.00,38.76262,38.76262,-14.87980
.91259E+07,955.00,38.82201,38.82201,-14.84820
.91259E+07,965.00,38.85281,38.85281,-14.81874
.91259E+07,975.00,38.12640,38.12640,-14.79115
.91259E+07,985.00,38.69022,38.69022,-14.76522
.91259E+07,995.00,38.69740,38.69740,-14.74074
.91259E+07,1005.00,38.83134,38.83134,-14.71757
.91259E+07,1015.00,38.84153,38.84153,-14.69557
.91259E+07,1025.00,38.64631,38.64631,-14.67464
.91259E+07,1035.00,38.75664,38.75664,-14.65466
.91259E+07,1045.00,38.91553,38.91553,-14.63557
.91259E+07,1055.00,38.88089,38.88089,-14.61728
.91259E+07,1065.00,38.78814,38.78814,-14.59973
.91259E+07,1075.00,38.83554,38.83554,-14.58286
.91259E+07,1085.00,38.77781,38.77781,-14.56662
.91259E+07,1095.00,38.84839,38.84839,-14.55097
.91259E+07,1105.00,38.81591,38.81591,-14.53586
.91259E+07,1115.00,38.80470,38.80470,-14.52126
.91259E+07,1125.00,38.71796,38.71796,-14.50713
.91259E+07,1135.00,38.81143,38.81143,-14.49345
.91259E+07,1145.00,38.77675,38.77675,-14.48019
.91259E+07,1155.00,38.77914,38.77914,-14.46732
.91259E+07,1165.00,38.76843,38.76843,-14.45482
.91259E+07,1175.00,38.53040,38.53040,-14.44267
.91259E+07,1185.00,38.74072,38.74072,-14.43085
.91259E+07,1195.00,38.70013,38.70013,-14.41935
.91259E+07,1205.00,38.60501,38.60501,-14.40814
.91259E+07,1215.00,38.51775,38.51775,-14.39721
.91259E+07,1225.00,38.67667,38.67667,-14.38655
.91259E+07,1235.00,38.73425,38.73425,-14.37615
.91259E+07,1245.00,38.73379,38.73379,-14.36599
.91259E+07,1255.00,38.71381,38.71381,-14.35606
.91259E+07,1265.00,38.71324,38.71324,-14.34636
.91259E+07,1275.00,38.73779,38.73779,-14.33686
.91259E+07,1285.00,38.73521,38.73521,-14.32757
.91259E+07,1295.00,38.65956,38.65956,-14.31848
.91259E+07,1305.00,38.67319,38.67319,-14.31190
.91259E+07,1315.00,38.72334,38.72334,-14.30774
.91259E+07,1325.00,38.69505,38.69505,-14.30362
.91259E+07,1335.00,38.67358,38.67358,-14.29954
.91259E+07,1345.00,38.68790,38.68790,-14.29549
.91259E+07,1355.00,38.67884,38.67884,-14.29149
.91259E+07,1365.00,38.64537,38.64537,-14.28752
.91259E+07,1375.00,38.63404,38.63404,-14.28358
.91259E+07,1385.00,38.62220,38.62220,-14.27969
.91259E+07,1395.00,38.46194,38.46194,-14.27582
.91259E+07,1405.00,38.48236,38.48236,-14.27199
.91259E+07,1415.00,38.57877,38.57877,-14.26820
.91259E+07,1425.00,38.56151,38.56151,-14.26443
.91259E+07,1435.00,38.57901,38.57901,-14.26070
.91259E+07,1442.00,38.58538,38.58538,-14.25811
.91259E+07,1447.00,38.57858,38.57858,-14.25626
.91259E+07,1455.00,38.56270,38.56270,-14.25333
.91259E+07,1465.00,38.52754,38.52754,-14.24969
.91259E+07,1475.00,38.53622,38.53622,-14.24609
.91259E+07,1485.00,38.53242,38.53242,-14.24251
.91259E+07,1495.00,38.52341,38.52341,-14.23896
.91259E+07,1505.00,38.48520,38.48520,-14.23881
.91259E+07,1512.00,38.43377,38.43377,-14.24107
.91259E+07,1517.00,38.44971,38.44971,-14.24270
.91259E+07,1525.00,38.45697,38.45697,-14.24532
.91259E+07,1535.00,38.37765,38.37765,-14.24861
.91259E+07,1545.00,38.34598,38.34598,-14.25192
.91259E+07,1555.00,38.34002,38.34002,-14.25526
.91259E+07,1565.00,38.38765,38.38765,-14.25863
.91259E+07,1575.00,38.41822,38.41822,-14.26203
.91259E+07,1585.00,38.42221,38.42221,-14.26544
.91259E+07,1595.00,38.41797,38.41797,-14.26889
.91259E+07,1605.00,38.41726,38.41726,-14.27237
.91259E+07,1615.00,38.40584,38.40584,-14.27587
.91259E+07,1625.00,38.39930,38.39930,-14.27940
.91259E+07,1635.00,38.42311,38.42311,-14.28296
.91259E+07,1645.00,38.42315,38.42315,-14.28655
.91259E+07,1655.00,38.41552,38.41552,-14.29017
.91259E+07,1665.00,38.42187,38.42187,-14.29382
.91259E+07,1672.00,38.39530,38.39530,-14.29640
.91259E+07,1677.00,38.44237,38.44237,-14.29824
.91259E+07,1685.00,38.42772,38.42772,-14.30122
.91259E+07,1695.00,38.40322,38.40322,-14.30496
.91259E+07,1705.00,38.39268,38.39268,-14.30874
.91259E+07,1715.00,38.36629,38.36629,-14.31255
.91259E+07,1725.00,38.35828,38.35828,-14.31639
.91259E+07,1735.00,38.37606,38.37606,-14.32027
.91259E+07,1745.00,38.36576,38.36576,-14.32419
.91259E+07,1755.00,38.37068,38.37068,-14.32813
.91259E+07,1765.00,38.36145,38.36145,-14.33212
.91259E+07,1775.00,38.33629,38.33629,-14.33614
.91259E+07,1785.00,38.34564,38.34564,-14.34020
.91259E+07,1795.00,38.35376,38.35376,-14.34430
.91259E+07,1805.00,38.35631,38.35631,-14.34755
.91259E+07,1815.00,38.30969,38.30969,-14.34993
.91259E+07,1825.00,38.32475,38.32475,-14.35233
.91259E+07,1835.00,38.31199,38.31199,-14.35474
.91259E+07,1845.00,38.27013,38.27013,-14.35716
.91259E+07,1855.00,38.27725,38.27725,-14.35960
.91259E+07,1865.00,38.28356,38.28356,-14.36205
.91259E+07,1875.00,38.29898,38.29898,-14.36451
.91259E+07,1885.00,38.25032,38.25032,-14.36699
.91259E+07,1895.00,38.21821,38.21821,-14.36948
.91259E+07,1905.00,38.25516,38.25516,-14.37199
.91259E+07,1915.00,38.22782,38.22782,-14.37451
.91259E+07,1925.00,38.20405,38.20405,-14.37705
.91259E+07,1935.00,38.23282,38.23282,-14.37960
.91259E+07,1945.00,38.24389,38.24389,-14.38217
.91259E+07,1955.00,38.19494,38.19494,-14.38475
.91259E+07,1967.00,38.23159,38.23159,-14.38787
.91259E+07,1976.00,38.24997,38.24997,-14.39022
.91259E+07,1984.00,38.21752,38.21752,-14.39232
.91259E+07,1995.00,38.20892,38.20892,-14.39523
.91259E+07,2005.00,38.22346,38.22346,-14.39789
.91259E+07,2015.00,38.21804,38.21804,-14.40057
.91259E+07,2025.00,38.23019,38.23019,-14.40326
.91259E+07,2035.00,38.19002,38.19002,-14.40597
.91259E+07,2045.00,38.19716,38.19716,-14.40870
.91259E+07,2055.00,38.16956,38.16956,-14.41145
.91259E+07,2065.00,38.18119,38.18119,-14.41421
.91259E+07,2074.00,38.21181,38.21181,-14.41671
.91259E+07,2078.00,38.16656,38.16656,-14.41783
.91259E+07,2085.00,38.18584,38.18584,-14.41979
.91259E+07,2095.00,38.15840,38.15840,-14.42260
.91259E+07,2105.00,38.17385,38.17385,-14.42544
.91259E+07,2115.00,38.17514,38.17514,-14.42829
.91259E+07,2125.00,38.17777,38.17777,-14.43116
.91259E+07,2135.00,38.16785,38.16785,-14.43405
.91259E+07,2145.00,38.14664,38.14664,-14.43696
.91259E+07,2155.00,38.16410,38.16410,-14.43989
.91259E+07,2165.00,38.15957,38.15957,-14.44284
.91259E+07,2175.00,38.15347,38.15347,-14.44581
.91259E+07,2185.00,38.14046,38.14046,-14.44881
.91259E+07,2195.00,38.14693,38.14693,-14.45181
.91259E+07,2205.00,38.14304,38.14304,-14.45356
.91259E+07,2215.00,38.13429,38.13429,-14.45402
.91259E+07,2225.00,38.12224,38.12224,-14.45447
.91259E+07,2235.00,38.11762,38.11762,-14.45494
.91259E+07,2245.00,38.11827,38.11827,-14.45540
.91259E+07,2255.00,38.10602,38.10602,-14.45586
.91259E+07,2265.00,38.10907,38.10907,-14.45632
.91259E+07,2275.00,38.10424,38.10424,-14.45678
.91259E+07,2285.00,38.10243,38.10243,-14.45724
.91259E+07,2295.00,38.07083,38.07083,-14.45771
.91259E+07,2305.00,38.08609,38.08609,-14.45817
.91259E+07,2315.00,38.07237,38.07237,-14.45863
.91259E+07,2325.00,38.01833,38.01833,-14.45909
.91259E+07,2335.00,38.05378,38.05378,-14.45956
.91259E+07,2345.00,38.05700,38.05700,-14.46002
.91259E+07,2355.00,38.05465,38.05465,-14.46049
.91259E+07,2365.00,38.04818,38.04818,-14.46096
.91259E+07,2375.00,38.03952,38.03952,-14.46142
.91259E+07,2385.00,38.03382,38.03382,-14.46189
.91259E+07,2395.00,38.03185,38.03185,-14.46236
.91259E+07,2405.00,38.02345,38.02345,-14.46282
.91259E+07,2415.00,38.02016,38.02016,-14.46329
.91259E+07,2425.00,38.01970,38.01970,-14.46376
.91259E+07,2435.00,38.00695,38.00695,-14.46423
.91259E+07,2445.00,38.00880,38.00880,-14.46470
.91259E+07,2455.00,38.00698,38.00698,-14.46517
.91259E+07,2465.00,37.99949,37.99949,-14.46564
.91259E+07,2475.00,37.99170,37.99170,-14.46612
.91259E+07,2485.00,37.98448,37.98448,-14.46659
.91259E+07,2495.00,37.90493,37.90493,-14.46706
.91259E+07,2505.00,37.97001,37.97001,-14.46754
.91259E+07,2513.00,37.95330,37.95330,-14.46791
.91259E+07,2518.00,37.96838,37.96838,-14.46815
.91259E+07,2525.00,37.96381,37.96381,-14.46848
.91259E+07,2535.00,37.96041,37.96041,-14.46896
.91259E+07,2545.00,37.94780,37.94780,-14.46943
.91259E+07,2555.00,37.95088,37.95088,-14.46991
.91259E+07,2565.00,37.94613,37.94613,-14.47039
.91259E+07,2575.00,37.94605,37.94605,-14.47086
.91259E+07,2585.00,37.94050,37.94050,-14.47134
.91259E+07,2595.00,37.93564,37.93564,-14.47182
.91259E+07,2605.00,37.92971,37.92971,-14.47229
.91259E+07,2615.00,37.92294,37.92294,-14.47277
.91259E+07,2625.00,37.92051,37.92051,-14.47326
.91259E+07,2635.00,37.91747,37.91747,-14.47373
.91259E+07,2645.00,37.91593,37.91593,-14.47421
.91259E+07,2655.00,37.91338,37.91338,-14.47470
.91259E+07,2665.00,37.89659,37.89659,-14.47518
.91259E+07,2675.00,37.89764,37.89764,-14.47566
.91259E+07,2685.00,37.89669,37.89669,-14.47614
.91259E+07,2695.00,37.88152,37.88152,-14.47662
.91259E+07,2705.00,37.87505,37.87505,-14.47711
.91259E+07,2715.00,37.87275,37.87275,-14.47759
.91259E+07,2725.00,37.87149,37.87149,-14.47808
.91259E+07,2735.00,37.86934,37.86934,-14.47856
.91259E+07,2745.00,37.85718,37.85718,-14.47905
.91259E+07,2755.00,37.85514,37.85514,-14.47953
.91259E+07,2765.00,37.85094,37.85094,-14.48002
.91259E+07,2775.00,37.85392,37.85392,-14.48051
.91259E+07,2785.00,37.84665,37.84665,-14.48100
.91259E+07,2795.00,37.82641,37.82641,-14.48149
.91259E+07,2805.00,37.83153,37.83153,-14.48198
.91259E+07,2815.00,37.83583,37.83583,-14.48247
.91259E+07,2825.00,37.83046,37.83046,-14.48296
.91259E+07,2835.00,37.81491,37.81491,-14.48345
.91259E+07,2845.00,37.81821,37.81821,-14.48394
.91259E+07,2855.00,37.81138,37.81138,-14.48443
.91259E+07,2865.00,37.81246,37.81246,-14.48363
.91259E+07,2875.00,37.80741,37.80741,-14.48283
.91259E+07,2885.00,37.80302,37.80302,-14.48204
.91259E+07,2895.00,37.79702,37.79702,-14.48124
.91259E+07,2910.00,37.79066,37.79066,-14.48005
.91259E+07,2930.00,37.78379,37.78379,-14.47847
.91259E+07,2950.00,37.77088,37.77088,-14.47690
.91259E+07,2970.00,37.76540,37.76540,-14.47533
.91259E+07,2990.00,37.75605,37.75605,-14.47377
.91259E+07,3010.00,37.74242,37.74242,-14.47221
.91259E+07,3030.00,37.73963,37.73963,-14.47066
.91259E+07,3050.00,37.73267,37.73267,-14.46911
.91259E+07,3070.00,37.72524,37.72524,-14.46757
.91259E+07,3090.00,37.71136,37.71136,-14.46604
.91259E+07,3110.00,37.70770,37.70770,-14.46451
.91259E+07,3130.00,37.69662,37.69662,-14.46298
.91259E+07,3150.00,37.69057,37.69057,-14.46147
.91259E+07,3170.00,37.68017,37.68017,-14.45995
.91259E+07,3190.00,37.66985,37.66985,-14.45844
.91259E+07,3210.00,37.66552,37.66552,-14.45694
.91259E+07,3230.00,37.65466,37.65466,-14.45544
.91259E+07,3250.00,37.64975,37.64975,-14.45395
.91259E+07,3270.00,37.64121,37.64121,-14.45246
.91259E+07,3290.00,37.63306,37.63306,-14.45098
.91259E+07,3310.00,37.62602,37.62602,-14.44950
.91259E+07,3330.00,37.61679,37.61679,-14.44803
.91259E+07,3350.00,37.60870,37.60870,-14.44617
.91259E+07,3370.00,37.60021,37.60021,-14.44431
.91259E+07,3390.00,37.59409,37.59409,-14.44245
.91259E+07,3410.00,37.58724,37.58724,-14.44061
.91259E+07,3430.00,37.57530,37.57530,-14.46144
.91259E+07,3450.00,37.56846,37.56846,-14.45967
.91259E+07,3470.00,37.56321,37.56321,-14.45789
.91259E+07,3490.00,37.55580,37.55580,-14.45613
.91259E+07,3510.00,37.55022,37.55022,-14.45438
.91259E+07,3530.00,37.54346,37.54346,-14.45263
.91259E+07,3550.00,37.53760,37.53760,-14.45089
.91259E+07,3570.00,37.52818,37.52818,-14.44915
.91259E+07,3590.00,37.51687,37.51687,-14.44742
.91259E+07,3610.00,37.51097,37.51097,-14.44570
.91259E+07,3630.00,37.50608,37.50608,-14.44398
.91259E+07,3640.00,37.50549,37.50549,-14.44313
.91259E+07,3650.00,37.50166,37.50166,-14.80560
.91259E+07,3670.00,37.49749,37.49749,-14.80629
.91259E+07,3690.00,37.47819,37.47819,-14.80697
.91259E+07,3710.00,37.47531,37.47531,-14.80766
.91259E+07,3730.00,37.46524,37.46524,-14.80835
.91259E+07,3750.00,37.49937,37.49937,-14.80904
.91259E+07,3770.00,37.49942,37.49942,-14.80973
.91259E+07,3790.00,37.52049,37.52049,-14.81042
.91259E+07,3810.00,37.54038,37.54038,-14.81112
.91259E+07,3830.00,37.48412,37.48412,-14.81182
.91259E+07,3850.00,37.54009,37.54009,-14.81251
.91259E+07,3870.00,37.53959,37.53959,-14.81321
.91259E+07,3890.00,37.46040,37.46040,-14.81391
.91259E+07,3910.00,37.53276,37.53276,-14.81461
.91259E+07,3930.00,37.50003,37.50003,-14.81531
.91259E+07,3950.00,37.50668,37.50668,-14.81601
.91259E+07,3970.00,37.40910,37.40910,-14.81671
.91259E+07,3990.00,37.50713,37.50713,-14.81742
.91259E+07,4010.00,37.51648,37.51648,-14.81812
.91259E+07,4030.00,37.50325,37.50325,-14.81883
.91259E+07,4050.00,37.50492,37.50492,-14.81954
.91259E+07,4070.00,37.48712,37.48712,-14.82024
.91259E+07,4090.00,37.46970,37.46970,-14.82095
.91259E+07,4110.00,37.42101,37.42101,-14.82167
.91259E+07,4130.00,37.47206,37.47206,-14.82238
.91259E+07,4150.00,37.47365,37.47365,-14.82309
.91259E+07,4170.00,37.46873,37.46873,-14.82380
.91259E+07,4190.00,37.46579,37.46579,-14.82452
.91259E+07,4210.00,37.46052,37.46052,-14.82524
.91259E+07,4230.00,37.44830,37.44830,-14.82596
.91259E+07,4250.00,37.44633,37.44633,-14.82668
.91259E+07,4270.00,37.43283,37.43283,-14.82740
.91259E+07,4290.00,37.42924,37.42924,-14.82812
.91259E+07,4310.00,37.41266,37.41266,-14.82884
.91259E+07,4330.00,37.39605,37.39605,-14.82957
.91259E+07,4350.00,37.36641,37.36641,-14.83029
.91259E+07,4370.00,37.41824,37.41824,-14.83102
.91259E+07,4390.00,37.40678,37.40678,-14.83174
.91259E+07,4410.00,37.40361,37.40361,-14.83247
